customer_id,full_name,date_of_birth,ssn_like_id,annual_income,credit_score,account_open_date,account_tenure_days,is_synthetic_fraud,ring_id,group_id
86c57dc9-9294-68b3-4f08-1a46cc02943b,Crystal Meza,1998-01-06,SYN-465-25-4555,39990,786,2026-03-04,118,0,,86c57dc9-9294-68b3-4f08-1a46cc02943b
a4a870fe-e588-fe8c-38d6-a8ac39a746c5,Susan Thompson,2002-11-25,SYN-688-87-5333,36952,609,2026-01-31,150,0,,a4a870fe-e588-fe8c-38d6-a8ac39a746c5
7c4fe0a8-17c9-8388-6ed5-6174e257db6c,Mrs. Raven Rivera DVM,1993-07-31,SYN-685-96-6508,79177,578,2025-02-26,489,0,,7c4fe0a8-17c9-8388-6ed5-6174e257db6c
1bb858bf-44e3-fb7e-0f81-891a50cba63a,Maria Olson,1991-04-27,SYN-891-59-5554,50177,651,2025-09-22,281,0,,1bb858bf-44e3-fb7e-0f81-891a50cba63a
08d88a81-bbdd-889a-2bbf-37b03b3f3b67,Annette Knapp,1994-12-20,SYN-150-56-9368,78272,718,2026-05-01,60,0,,08d88a81-bbdd-889a-2bbf-37b03b3f3b67
750c4f5c-16e5-45c7-16e6-5614b157fa28,Ryan Brown,1982-03-10,SYN-702-77-5226,50808,623,2026-03-14,108,0,,750c4f5c-16e5-45c7-16e6-5614b157fa28
79e501bc-f058-c663-f140-c55b242467a9,Erika Thompson,1989-07-20,SYN-918-64-3918,35712,549,2026-05-19,42,0,,79e501bc-f058-c663-f140-c55b242467a9
5135d74e-0a38-24d2-294f-610f2fe31843,Misty Garner,2002-02-28,SYN-347-31-9798,22116,673,2025-02-19,496,1,ring_0166,ring_0166
87443880-a70f-83a2-09b9-14ac8738aaad,Ryan Barker,1985-04-21,SYN-953-82-5963,36033,810,2025-07-22,343,0,,87443880-a70f-83a2-09b9-14ac8738aaad
456e0dff-411c-e762-84e9-91d8d04e9be5,Sarah Martin,1963-02-15,SYN-165-19-8918,105824,633,2026-06-02,28,0,,456e0dff-411c-e762-84e9-91d8d04e9be5
5ecee36e-b76f-6fb3-b754-efab83b8221c,Marie Davidson,1974-10-08,SYN-233-68-3542,40451,644,2025-09-21,282,0,,5ecee36e-b76f-6fb3-b754-efab83b8221c
eacfe4a5-ce43-afe6-d00b-babfc756c078,Raymond Finley,1977-01-22,SYN-962-40-2863,104229,681,2026-01-20,161,0,,eacfe4a5-ce43-afe6-d00b-babfc756c078
85e900da-3b98-1f9f-5e00-9681c46d8788,Destiny Joseph,1975-11-23,SYN-666-77-5403,92263,637,2025-01-25,521,0,,85e900da-3b98-1f9f-5e00-9681c46d8788
6fa889f2-df08-fbfc-5ff5-b94c69e1d925,Louis Brown,1999-11-07,SYN-676-88-1288,34517,781,2026-01-21,160,0,,6fa889f2-df08-fbfc-5ff5-b94c69e1d925
a6a7595c-ae7d-5b44-959a-aa51b3c500e1,Taylor Salinas,2004-07-09,SYN-766-36-6330,36025,669,2025-01-01,545,0,,a6a7595c-ae7d-5b44-959a-aa51b3c500e1
b07be2ec-5f23-80ed-ccd7-dec5150648ad,Jennifer Vaughn,1971-04-17,SYN-363-62-1545,29021,623,2025-10-12,261,0,,b07be2ec-5f23-80ed-ccd7-dec5150648ad
11362a01-07e6-afbe-a589-10f589a16c9b,Steven Davis,1961-03-15,SYN-669-85-5773,43335,635,2025-10-10,263,0,,11362a01-07e6-afbe-a589-10f589a16c9b
d07251ce-7d1f-b21f-88a9-5fd6f6cb6eee,Robert Hampton,1978-12-11,SYN-876-39-7047,125065,627,2025-09-22,281,0,,d07251ce-7d1f-b21f-88a9-5fd6f6cb6eee
4b0750bd-2dd1-1469-831c-b00144a16706,Linda Bailey,1985-08-22,SYN-260-76-1309,35899,644,2025-02-04,511,0,,4b0750bd-2dd1-1469-831c-b00144a16706
00022b77-6bfd-3e52-2123-e963019e6f9e,Angela Lin,1993-04-05,SYN-944-95-2992,67579,626,2025-03-12,475,0,,00022b77-6bfd-3e52-2123-e963019e6f9e
e6b0ffa7-142f-7721-bf1d-855828b4bdfd,Joshua Lopez,1996-08-12,SYN-727-45-6384,105881,651,2025-12-09,203,0,,e6b0ffa7-142f-7721-bf1d-855828b4bdfd
571cfb42-b2b7-52ee-721d-73f8148f574f,Andrew Harris,1974-11-24,SYN-877-19-5711,118665,738,2025-10-12,261,0,,571cfb42-b2b7-52ee-721d-73f8148f574f
5a3397bd-b8aa-2d4b-e53c-74f1724cb9f1,Sandra Joseph,2004-10-07,SYN-467-83-3382,94071,605,2025-10-16,257,1,ring_0214,ring_0214
b2b81ae6-01f7-0270-d469-d58ffde7110e,Samantha Morrow,1980-10-08,SYN-315-41-3345,52943,596,2025-04-12,444,0,,b2b81ae6-01f7-0270-d469-d58ffde7110e
f7ba2ab2-c6a3-92c1-852f-7ceafe03df59,Mrs. Laurie Williams MD,1990-04-09,SYN-899-66-9329,54112,592,2025-01-28,518,0,,f7ba2ab2-c6a3-92c1-852f-7ceafe03df59
24d13219-c1f3-23f7-b15e-0b5bc616ad43,Joel Newton,1987-03-19,SYN-451-25-4470,96394,560,2025-11-26,216,0,,24d13219-c1f3-23f7-b15e-0b5bc616ad43
34ab978e-f329-3b39-cbad-f731841329bf,Christopher Smith,1993-06-17,SYN-788-46-1534,73361,707,2026-06-28,2,0,,34ab978e-f329-3b39-cbad-f731841329bf
6a7d2411-0704-464d-4c3e-85622cecbb71,Melissa Clark,1976-07-08,SYN-908-31-9582,37667,588,2025-08-17,317,0,,6a7d2411-0704-464d-4c3e-85622cecbb71
9c15453e-867b-6467-1814-978813f8a47a,Jennifer Reilly,1985-06-11,SYN-649-99-6762,79069,644,2025-06-16,379,0,,9c15453e-867b-6467-1814-978813f8a47a
273c0a98-ef96-be16-e460-581e5da1b299,Leslie Diaz,1988-09-30,SYN-455-36-9254,33760,723,2025-10-27,246,0,,273c0a98-ef96-be16-e460-581e5da1b299
6769e879-f573-41b2-0e1f-043c125b220f,Christina Flores,1986-10-23,SYN-947-58-8571,83887,624,2025-02-06,509,0,,6769e879-f573-41b2-0e1f-043c125b220f
ecadd181-2e66-e798-a8ad-8b2297703b40,Megan Adams,1983-07-07,SYN-472-89-3582,37094,693,2025-12-07,205,0,,ecadd181-2e66-e798-a8ad-8b2297703b40
765d28d7-b0ff-726b-05df-aca533cf1049,Edward Lawson,1995-06-22,SYN-771-70-7224,31326,644,2025-08-18,316,0,,765d28d7-b0ff-726b-05df-aca533cf1049
12d52570-ff02-8ea0-b640-8de989c7960b,Michael Buchanan,1974-11-23,SYN-965-85-9758,42820,715,2025-02-12,503,0,,12d52570-ff02-8ea0-b640-8de989c7960b
737787a3-f38d-b896-f13b-b1dee0beb298,Andrea Ramos,1984-10-08,SYN-856-69-9057,53961,596,2026-03-19,103,0,,737787a3-f38d-b896-f13b-b1dee0beb298
6e3385e1-ff1d-279c-cd7b-9721b41d669c,David Hall,1958-06-02,SYN-802-93-4920,48889,565,2025-10-06,267,1,ring_0074,ring_0074
1ac1b7d6-d25f-f4e2-8340-15bbfd8e19b1,Lynn Smith,1984-09-30,SYN-326-91-2453,56529,622,2026-05-14,47,0,,1ac1b7d6-d25f-f4e2-8340-15bbfd8e19b1
bfeedb06-86dd-822b-a12e-96bf1032b983,Samuel Mata,2005-03-24,SYN-809-15-6071,30373,713,2025-11-19,223,0,,bfeedb06-86dd-822b-a12e-96bf1032b983
9d1ffec1-1bb4-26d7-3e8b-c707fe4fdbf2,Heidi Baldwin,1996-01-15,SYN-100-89-6112,50296,621,2025-09-26,277,0,,9d1ffec1-1bb4-26d7-3e8b-c707fe4fdbf2
e7aa41df-2353-45d3-63f2-1bfaa53ed475,Ethan Frey,1988-05-22,SYN-375-52-6647,102426,808,2026-05-19,42,0,,e7aa41df-2353-45d3-63f2-1bfaa53ed475
fafc0914-8f46-61a5-337d-4d7a2eacf615,Jane Shields,1950-09-14,SYN-515-89-5654,129947,795,2026-01-19,162,1,ring_0111,ring_0111
5692ad38-b812-19db-3fe5-53e1b348f22a,Toni Gill,1988-07-31,SYN-243-14-5967,88568,671,2026-01-20,161,0,,5692ad38-b812-19db-3fe5-53e1b348f22a
87c539a1-206b-e67b-7c0f-8ba11afe5fa5,David Robinson,2008-05-09,SYN-889-75-9846,43797,678,2026-04-17,74,0,,87c539a1-206b-e67b-7c0f-8ba11afe5fa5
9dfd6512-4a67-bcd1-6741-ea6e35502318,Amanda Cook,1983-06-17,SYN-947-47-7014,109145,557,2025-11-07,235,0,,9dfd6512-4a67-bcd1-6741-ea6e35502318
fa126e62-ce36-203a-cffe-1e7ca939c3bd,John Olson,1973-12-30,SYN-520-44-5451,81853,768,2025-08-06,328,0,,fa126e62-ce36-203a-cffe-1e7ca939c3bd
bb8055ff-b23b-fb52-08af-cf709700efd2,Randy Robinson,1992-12-18,SYN-659-97-6561,46906,850,2025-03-10,477,0,,bb8055ff-b23b-fb52-08af-cf709700efd2
7908c1d3-8055-e332-feb2-f49f675003db,Rebecca Patel,1988-12-06,SYN-191-62-2267,49521,530,2025-09-20,283,0,,7908c1d3-8055-e332-feb2-f49f675003db
de65e0fe-84ba-1641-0756-3554fecf013e,Christopher Thomas,1991-10-13,SYN-611-52-7567,44683,657,2025-04-02,454,0,,de65e0fe-84ba-1641-0756-3554fecf013e
bf0d0ce3-318d-6fba-4ccc-c820854ee7d3,Tanya Welch,1986-03-28,SYN-467-31-6120,114945,559,2025-04-05,451,1,ring_0015,ring_0015
fe95e1c8-bc2d-0337-2a10-96b66f5a9ec3,Tracy Hines,1977-11-12,SYN-642-73-5923,43554,724,2025-08-14,320,1,ring_0201,ring_0201
2e02ba0d-044f-5c6b-7112-8b25d50f8b0a,Zachary Ramos,1993-01-21,SYN-858-56-5324,43225,653,2025-02-19,496,0,,2e02ba0d-044f-5c6b-7112-8b25d50f8b0a
07a43843-ae9c-5639-bbed-fe05e15f85c7,Benjamin Johnson,1996-07-16,SYN-244-72-3281,146194,820,2025-12-30,182,0,,07a43843-ae9c-5639-bbed-fe05e15f85c7
a4170fd8-7b0e-dee0-d9fd-b69a5ed11bee,Andrew Brown,1979-12-16,SYN-887-80-7672,62652,722,2025-08-04,330,1,ring_0042,ring_0042
93eb4c92-5157-1172-0439-50c864c8a4eb,Stephanie Cortez,2007-11-19,SYN-874-35-7045,116833,850,2026-05-09,52,0,,93eb4c92-5157-1172-0439-50c864c8a4eb
e1370e66-428c-a05e-dd24-9d2b51d36c0e,Sarah Holt,2000-05-02,SYN-153-53-7635,42217,642,2025-02-24,491,0,,e1370e66-428c-a05e-dd24-9d2b51d36c0e
bec1ea88-bcaf-6f74-8764-32b98dbde4a4,Eric Ponce,1987-12-11,SYN-566-91-9947,96287,702,2025-07-06,359,0,,bec1ea88-bcaf-6f74-8764-32b98dbde4a4
26ffb412-ae7f-afdd-d65b-a6614f8d54a6,Natalie Martinez,1972-04-11,SYN-997-74-3971,64690,702,2025-09-16,287,0,,26ffb412-ae7f-afdd-d65b-a6614f8d54a6
37fb6748-0c69-2b3f-68c7-6f729eea2b29,James Tran,2003-03-26,SYN-798-39-7255,47609,577,2025-07-07,358,0,,37fb6748-0c69-2b3f-68c7-6f729eea2b29
583556e5-b427-0762-e49d-9c1326e354e4,Michael Guzman,1990-10-24,SYN-896-74-9400,70391,652,2025-12-04,208,1,ring_0090,ring_0090
5bba5c6d-82a5-7e0d-b963-270398b0f2d7,Benjamin Bowen,1979-01-24,SYN-121-83-5932,107017,754,2025-03-30,457,0,,5bba5c6d-82a5-7e0d-b963-270398b0f2d7
4d5c2a8f-c9b8-34f7-732f-401edcb0e76c,Joshua Gonzalez,1986-09-02,SYN-653-63-3669,37876,651,2025-02-21,494,1,ring_0118,ring_0118
93d25e7f-4c55-d2d1-257d-2c9210330e58,Tony Villa,1971-09-23,SYN-957-75-3720,89022,676,2025-06-18,377,1,ring_0063,ring_0063
034c5795-8a39-9be4-b141-a2f73fcff8e1,Sean Anderson,1981-03-13,SYN-935-64-7995,67678,628,2026-04-29,62,0,,034c5795-8a39-9be4-b141-a2f73fcff8e1
c459fa7f-ced4-53b7-f7a2-51f346d4cca1,Melanie Baker,1994-05-07,SYN-707-69-2873,74262,638,2026-02-04,146,0,,c459fa7f-ced4-53b7-f7a2-51f346d4cca1
e85ab1a1-f217-c682-5de7-8f0148b4aba5,Alex Jones DVM,1989-05-02,SYN-126-43-4145,30676,694,2025-07-05,360,0,,e85ab1a1-f217-c682-5de7-8f0148b4aba5
9cdd1169-ea7e-e8de-c94e-9b4cb7df4dbe,Kathy Robinson,1991-05-25,SYN-954-82-1669,64733,531,2025-09-26,277,0,,9cdd1169-ea7e-e8de-c94e-9b4cb7df4dbe
0b28cf81-b7b3-8dff-3cbd-c278eaca7f7a,John Coffey,1994-10-25,SYN-876-18-2904,75650,685,2026-03-22,100,0,,0b28cf81-b7b3-8dff-3cbd-c278eaca7f7a
c1dd36ed-2bb0-cc7b-df9d-d00175c9ac3a,Jill Ray,1991-06-19,SYN-751-25-2693,59579,670,2025-01-23,523,0,,c1dd36ed-2bb0-cc7b-df9d-d00175c9ac3a
167d4eaf-f7d1-ce4e-e153-ba5a64bfa92e,Arthur White,1992-04-26,SYN-254-52-1491,108753,670,2026-06-01,29,0,,167d4eaf-f7d1-ce4e-e153-ba5a64bfa92e
d099cb6c-c019-cd45-f14a-1465ea9d9201,Michael Stanley,1983-03-23,SYN-206-69-4854,62063,759,2025-08-28,306,0,,d099cb6c-c019-cd45-f14a-1465ea9d9201
4ceae24e-ca9c-4ccb-f4bc-6365f10189ce,Laura Ritter,1961-08-18,SYN-880-22-3221,48233,673,2025-03-10,477,0,,4ceae24e-ca9c-4ccb-f4bc-6365f10189ce
1bc4d267-a07d-ca92-668b-838b17078190,Deborah Roberson,1994-01-05,SYN-577-11-7514,76338,760,2025-07-24,341,0,,1bc4d267-a07d-ca92-668b-838b17078190
af34a522-599a-7d89-c197-431754f47546,Sherry Porter,1990-06-23,SYN-294-78-8228,66198,811,2025-12-24,188,0,,af34a522-599a-7d89-c197-431754f47546
00e6511d-d83a-90f3-e58b-ecbfa55003f3,Natalie Stanley,1959-08-12,SYN-287-86-5389,66250,634,2025-10-03,270,0,,00e6511d-d83a-90f3-e58b-ecbfa55003f3
61e5c7b2-5c57-c72f-233b-6c1956fd2aac,Lori Alvarez,1984-10-04,SYN-387-78-6221,49686,830,2025-01-26,520,0,,61e5c7b2-5c57-c72f-233b-6c1956fd2aac
e379f38c-8def-ab38-a001-a2b747fead4b,Rodney Avila,1994-11-24,SYN-158-14-6286,89985,679,2025-03-07,480,0,,e379f38c-8def-ab38-a001-a2b747fead4b
d9d50ff4-b425-e1ce-456b-c78247087e44,Lucas Nguyen,1997-11-23,SYN-849-54-1433,35310,640,2025-04-17,439,0,,d9d50ff4-b425-e1ce-456b-c78247087e44
d6ac50bc-4e8d-83a3-21f8-e83063faf193,Marilyn Henry,1969-02-16,SYN-106-19-2843,79369,662,2026-03-22,100,0,,d6ac50bc-4e8d-83a3-21f8-e83063faf193
31ecec69-956c-a546-6cb9-386a5bebdf14,Pam Hernandez,1989-08-31,SYN-385-94-3033,32306,622,2026-01-19,162,0,,31ecec69-956c-a546-6cb9-386a5bebdf14
5f85e812-7872-0a97-b933-668acf1b1239,Toni Whitaker,2003-12-01,SYN-945-52-8611,26591,584,2026-04-10,81,0,,5f85e812-7872-0a97-b933-668acf1b1239
db022c62-daec-1de4-99ac-505e9ae24f01,Garrett Carpenter,1982-06-19,SYN-899-84-9157,51859,718,2025-11-14,228,0,,db022c62-daec-1de4-99ac-505e9ae24f01
8a2ee6c3-ec01-b211-5791-85c92f930938,Jaclyn Long,1993-01-26,SYN-165-44-6599,60424,740,2025-09-30,273,0,,8a2ee6c3-ec01-b211-5791-85c92f930938
bf108ea3-3d44-064c-ed6e-3fe2bc54fc70,Sharon Kaufman,1991-04-17,SYN-524-22-7323,50439,640,2026-05-26,35,1,ring_0008,ring_0008
58ce91c8-95e6-2ef7-97e6-20eb897d4d2c,Isaac Mcfarland,1976-01-01,SYN-775-77-7007,22832,666,2025-01-05,541,1,ring_0141,ring_0141
8ad5292f-7dad-022f-372c-729f594647f9,Philip Hodges,1993-09-06,SYN-104-91-6463,35876,818,2026-02-18,132,0,,8ad5292f-7dad-022f-372c-729f594647f9
d902e059-c970-4b0c-6d96-f33dd5897524,Amber Zhang,2002-08-16,SYN-719-62-3695,24119,586,2025-01-25,521,0,,d902e059-c970-4b0c-6d96-f33dd5897524
542e6ee4-d572-87b7-da1b-9b841f6dfcaa,Austin Baker,1991-04-06,SYN-967-13-1465,20419,727,2025-05-30,396,0,,542e6ee4-d572-87b7-da1b-9b841f6dfcaa
9fe0ed45-9c1d-a362-87b8-1a2b56c4e362,Michael Nelson,1973-10-28,SYN-469-74-4481,29653,706,2025-06-18,377,0,,9fe0ed45-9c1d-a362-87b8-1a2b56c4e362
4ea54ee0-b4c2-5cc3-a09e-01d395f5821a,Richard Young,1978-12-09,SYN-225-15-4169,39632,756,2026-06-19,11,0,,4ea54ee0-b4c2-5cc3-a09e-01d395f5821a
22b0d009-55de-fcf5-20d1-d5d5f74c2a77,Dylan Johnston,1997-07-29,SYN-313-62-9301,82804,600,2025-01-02,544,0,,22b0d009-55de-fcf5-20d1-d5d5f74c2a77
d245893e-d350-9452-ed64-54ac76c2356e,Patrick Blackburn,1991-01-22,SYN-726-47-6348,56629,736,2025-02-04,511,0,,d245893e-d350-9452-ed64-54ac76c2356e
9d35d89b-8d9f-b10f-224c-7f738b258a98,Debra White,1996-03-28,SYN-320-67-3959,209406,777,2026-02-25,125,0,,9d35d89b-8d9f-b10f-224c-7f738b258a98
d1536b7a-8efd-703c-de95-a561db29d99c,Timothy Wilson,1991-09-09,SYN-506-31-2346,27889,666,2026-03-17,105,1,ring_0026,ring_0026
64ee2934-1959-dea8-4a66-4364af300d03,Dennis Arnold,1967-11-02,SYN-707-68-7968,49181,672,2025-12-12,200,0,,64ee2934-1959-dea8-4a66-4364af300d03
7ea5e0ed-9e6d-5bdd-b8ea-05919cda38de,Eric Williams,1980-11-17,SYN-330-18-5934,95598,669,2025-12-19,193,0,,7ea5e0ed-9e6d-5bdd-b8ea-05919cda38de
8f2d6f60-694f-9713-d141-5767ac10dd7f,Tiffany Mcgee,1994-08-03,SYN-432-74-8807,34911,639,2025-06-26,369,0,,8f2d6f60-694f-9713-d141-5767ac10dd7f
7eace72a-5cc4-c5bd-f1d9-1cd39851d1f1,Jennifer Lewis,1998-12-22,SYN-712-35-6350,69388,514,2025-08-08,326,0,,7eace72a-5cc4-c5bd-f1d9-1cd39851d1f1
d0fb2edb-476b-178e-2c71-ff152b949830,Nicole Sanchez,1968-10-15,SYN-781-46-5238,98471,658,2025-11-02,240,0,,d0fb2edb-476b-178e-2c71-ff152b949830
8fb15cd4-fdb6-4ee0-0209-9f9e6710376c,Annette Trevino,1986-06-11,SYN-392-64-6668,24141,782,2025-07-13,352,1,ring_0168,ring_0168
91de0bed-76ae-4dbb-fa37-f840a6abc80f,Joe Greene,1978-07-15,SYN-101-47-8388,53311,802,2025-11-13,229,0,,91de0bed-76ae-4dbb-fa37-f840a6abc80f
6b3ab83e-9f62-5fec-084a-928c1daf045b,Megan Hall MD,1997-08-24,SYN-221-55-4836,25341,617,2026-03-22,100,0,,6b3ab83e-9f62-5fec-084a-928c1daf045b
f8d95785-86a4-8df2-3980-e86817712c5c,Cynthia Green,1987-10-22,SYN-726-85-3854,48171,808,2026-05-21,40,0,,f8d95785-86a4-8df2-3980-e86817712c5c
7e271d2d-78df-95ca-6fb6-a2cd99191b14,Brian Allen,2004-12-30,SYN-457-93-9775,54728,602,2025-11-05,237,0,,7e271d2d-78df-95ca-6fb6-a2cd99191b14
3b080b17-354e-b11c-f7be-4ff82dda8e69,David Medina,1979-01-05,SYN-223-91-5342,45772,621,2026-01-19,162,0,,3b080b17-354e-b11c-f7be-4ff82dda8e69
71dfe655-cd27-e916-5f92-5dd29d25c3f1,Amy Higgins,1992-01-25,SYN-409-40-4503,34098,647,2026-02-28,122,0,,71dfe655-cd27-e916-5f92-5dd29d25c3f1
047154c4-144c-ea79-5cc8-28b395eddad3,Ashley Stevens,2008-01-17,SYN-444-23-7841,54658,730,2025-03-19,468,0,,047154c4-144c-ea79-5cc8-28b395eddad3
30d368e8-5848-54c0-349b-e1a89eb13b1d,Eric Taylor,1979-08-26,SYN-406-57-8212,59354,564,2025-12-04,208,0,,30d368e8-5848-54c0-349b-e1a89eb13b1d
0a1c50dc-4560-1674-a790-b2075fa031bd,Barbara Glover,1964-07-24,SYN-222-56-7980,17324,652,2026-03-04,118,0,,0a1c50dc-4560-1674-a790-b2075fa031bd
530f0c1a-9104-ff79-4b88-8165a32b80be,Emily Reed,1990-09-02,SYN-518-80-6597,24510,687,2025-03-23,464,0,,530f0c1a-9104-ff79-4b88-8165a32b80be
ba64d88a-4133-4f74-7835-0a295b904e1b,April Frost,1994-09-01,SYN-571-76-7658,43277,682,2025-08-08,326,0,,ba64d88a-4133-4f74-7835-0a295b904e1b
21d456d7-0fcc-1152-ae81-ce48483adbf6,Kaylee Hays,1975-04-15,SYN-349-75-5058,111173,704,2026-01-15,166,0,,21d456d7-0fcc-1152-ae81-ce48483adbf6
477126c6-1b6b-51d0-9e7a-20676338ec33,James Webster,1980-04-17,SYN-169-28-9707,61348,791,2025-12-23,189,0,,477126c6-1b6b-51d0-9e7a-20676338ec33
62df5107-b9a6-c6a3-dbc8-877daa6f7b74,Cassandra Moreno,1985-05-25,SYN-221-72-1461,63871,694,2025-12-17,195,0,,62df5107-b9a6-c6a3-dbc8-877daa6f7b74
7053f698-c0e1-ac22-ed2e-fb88a1cddcca,Nathan Brown,1987-07-12,SYN-670-47-8159,15000,767,2025-09-24,279,0,,7053f698-c0e1-ac22-ed2e-fb88a1cddcca
9257fd08-c155-ec0a-e40b-06eb87376ee1,Robert Thomas PhD,1982-04-10,SYN-859-74-4999,31062,724,2025-03-14,473,0,,9257fd08-c155-ec0a-e40b-06eb87376ee1
142910ba-c0bd-62c8-baeb-e6bc0220113a,Ashley Phillips,1979-10-10,SYN-673-21-6058,65340,665,2026-06-11,19,0,,142910ba-c0bd-62c8-baeb-e6bc0220113a
36bef6bf-cec9-a9b2-4d36-6dbe439300ab,Jenny Gray,1991-07-15,SYN-401-16-1006,106233,701,2025-12-02,210,0,,36bef6bf-cec9-a9b2-4d36-6dbe439300ab
b56bc7b1-0dea-3109-fad1-5eb2a73d0cd9,Michael Smith,1965-04-23,SYN-142-92-3473,28870,752,2026-06-25,5,0,,b56bc7b1-0dea-3109-fad1-5eb2a73d0cd9
e90e848b-2671-94b2-5dad-9690da0e975c,Patricia Paul,1991-09-22,SYN-958-28-8593,26419,626,2025-05-29,397,0,,e90e848b-2671-94b2-5dad-9690da0e975c
9a79081a-80f3-5d81-fd63-b0dfb17c9763,Glenn Collins DDS,1962-08-09,SYN-439-24-9269,68970,747,2025-05-21,405,0,,9a79081a-80f3-5d81-fd63-b0dfb17c9763
077cbc4d-a12a-d1a5-baf1-682714d65c9c,Joseph Jimenez,1990-04-08,SYN-257-54-2490,35229,577,2025-03-06,481,0,,077cbc4d-a12a-d1a5-baf1-682714d65c9c
d6fafc46-5ebb-f5ef-884d-3bcdc5df62a2,Monica Anderson,1989-05-17,SYN-549-80-2376,26534,785,2025-04-04,452,0,,d6fafc46-5ebb-f5ef-884d-3bcdc5df62a2
9d84e08c-8979-348d-33ba-d8dae12ccb12,Melissa Grant,1977-03-16,SYN-493-53-9284,45250,676,2025-05-30,396,0,,9d84e08c-8979-348d-33ba-d8dae12ccb12
86a304e2-81b4-19dd-649b-edb892481c5d,Wayne Alvarado,1993-04-01,SYN-536-38-1367,46775,608,2025-09-12,291,1,ring_0063,ring_0063
54e77557-5969-980f-ff13-98c907a80068,Barbara Stout,1990-03-25,SYN-567-11-2353,43445,769,2026-01-19,162,1,ring_0054,ring_0054
0daf88cf-ead5-e986-ae82-74ca26b078a0,Nathan Hess,1987-09-20,SYN-999-12-5561,37462,609,2025-12-08,204,0,,0daf88cf-ead5-e986-ae82-74ca26b078a0
ebc3b608-1e1e-fbc6-e814-6d003ff4691c,Kyle Armstrong,2007-08-01,SYN-568-72-9415,58427,729,2026-04-21,70,0,,ebc3b608-1e1e-fbc6-e814-6d003ff4691c
dc9c6063-51e9-13dc-8dbc-0fac9fef5c18,Jamie Johnson,1989-12-27,SYN-443-86-1873,49169,728,2026-01-25,156,0,,dc9c6063-51e9-13dc-8dbc-0fac9fef5c18
835f4fba-0cfa-bfb8-e406-5842531b50d3,Audrey Richardson,1994-11-30,SYN-135-55-7969,80175,610,2026-02-16,134,0,,835f4fba-0cfa-bfb8-e406-5842531b50d3
b0694fc5-a86f-fd33-3d65-1206b874200d,Katherine Wright,1973-06-25,SYN-371-96-1923,36627,724,2026-04-30,61,0,,b0694fc5-a86f-fd33-3d65-1206b874200d
ce7fe84a-de55-5e14-133a-f53288f7ed30,Jessica Munoz,2004-11-23,SYN-691-26-3272,82292,715,2026-02-18,132,0,,ce7fe84a-de55-5e14-133a-f53288f7ed30
77e2bfff-bbed-29bd-fdb3-a5ec7e8711d5,Mitchell Williams,1987-08-02,SYN-469-82-3938,25568,731,2026-05-25,36,0,,77e2bfff-bbed-29bd-fdb3-a5ec7e8711d5
1b46a85e-0ad0-091c-d50e-7118f5ff7766,Darryl Acosta,1968-01-22,SYN-247-29-6098,77430,606,2025-04-27,429,0,,1b46a85e-0ad0-091c-d50e-7118f5ff7766
83a09715-a290-21c3-0936-0397a13b9484,Lisa Randall,1982-09-19,SYN-286-50-2570,74381,609,2025-04-18,438,0,,83a09715-a290-21c3-0936-0397a13b9484
6a34fa83-f8e0-53e0-5edd-674587416ea2,David Walker,1982-05-26,SYN-679-35-7729,40052,692,2026-02-08,142,0,,6a34fa83-f8e0-53e0-5edd-674587416ea2
c9ec89e2-2c5d-d27e-b509-da3baa83fc5d,Thomas Garcia,1979-12-07,SYN-762-86-6652,15009,668,2025-02-12,503,0,,c9ec89e2-2c5d-d27e-b509-da3baa83fc5d
f5e3034a-d710-20b7-6f76-2e6baa0b0ebe,Colleen Middleton,1996-07-13,SYN-503-89-1793,176358,686,2026-05-23,38,1,ring_0157,ring_0157
f5dd2797-0bc9-fbe3-adf9-d51020fe0665,Michael Schultz,1992-04-19,SYN-631-98-1647,39401,647,2025-12-24,188,1,ring_0055,ring_0055
f6120e4b-bb69-9011-84f8-779c369f953c,Jason Crawford,1982-02-05,SYN-517-95-1239,78983,692,2025-04-28,428,0,,f6120e4b-bb69-9011-84f8-779c369f953c
a4471938-935f-57e2-f071-7c7528eca6b5,John Daniel,1975-02-28,SYN-182-79-2651,30567,713,2025-01-30,516,0,,a4471938-935f-57e2-f071-7c7528eca6b5
0fce1b87-5c53-236e-c731-fb354acb1ca4,Elizabeth Mendez,1981-06-10,SYN-167-47-7012,82790,651,2025-09-06,297,0,,0fce1b87-5c53-236e-c731-fb354acb1ca4
0aa039ad-920e-7fd0-5e1f-db4a05892251,John Taylor,2004-06-24,SYN-675-48-4208,105445,619,2025-07-15,350,0,,0aa039ad-920e-7fd0-5e1f-db4a05892251
f21846a7-4113-6b54-eb51-c9e6ac3542ac,Crystal Morales,1980-04-21,SYN-352-73-5461,250000,631,2026-03-13,109,0,,f21846a7-4113-6b54-eb51-c9e6ac3542ac
513378aa-0213-a44a-0a06-ba6dce3e2407,Chelsea Long,1994-02-10,SYN-198-16-2066,80920,673,2025-08-17,317,0,,513378aa-0213-a44a-0a06-ba6dce3e2407
4cb91cbe-4ea9-bf84-edb8-42241426fd48,Stephanie Sanders,1974-09-06,SYN-214-79-9032,23970,670,2026-03-26,96,0,,4cb91cbe-4ea9-bf84-edb8-42241426fd48
